0	0	0	834	1.007406	190086
0	0	0	1668	2.008783	393552
0	0	0	2502	3.009956	596957
0	0	0	3336	4.011474	800471
0	0	0	4170	5.012807	1003826
0	0	0	5004	6.014161	1207342
0	0	0	5838	7.015262	1410641
0	0	0	6672	8.017281	1614209
0	0	0	7506	9.018070	1817607
0	0	0	8340	10.019768	2021142
0	0	0	9174	11.020503	2224613
0	0	0	10008	12.022055	2427881
0	0	0	10842	13.023754	2631240
0	0	0	11676	14.024715	2834522
0	0	0	12510	15.026160	3037839
0	0	0	13344	16.027734	3241264
0	0	0	14178	17.029181	3444621
0	0	0	15012	18.030672	3647977
0	0	0	15846	19.031877	3851424
0	0	0	16680	20.033715	4054914
0	0	0	17514	21.034751	4258393
0	0	0	18348	22.035902	4462026
0	0	0	19182	23.037538	4665212
0	0	0	20016	24.038847	4868683
0	0	0	20850	25.040163	5072258
0	0	0	21684	26.040698	5275506
0	0	0	22518	27.042621	5479187
0	0	0	23352	28.043943	5682492
0	0	0	24186	29.045228	5885745
0	0	0	25020	30.046265	6089358
0	0	0	25854	31.047473	6292685
0	0	0	26688	32.048274	6495946
0	0	0	27522	33.049705	6699512
0	0	0	28356	34.050782	6902836
0	0	0	29190	35.052826	7106588
0	0	0	30024	36.053696	7309647
0	0	0	30858	37.055288	7512927
0	0	0	31692	38.055959	7716323
0	0	0	32526	39.057437	7919694
0	0	0	33360	40.059024	8123034
0	0	0	34194	41.059615	8326340
0	0	0	35028	42.060436	8529745
0	0	0	35862	43.062070	8733333
0	0	0	36696	44.063465	8936395
0	0	0	37530	45.064608	9139914
0	0	0	38364	46.065787	9343574
0	0	0	39198	47.067417	9546780
0	0	0	40032	48.069278	9749968
0	0	0	40866	49.070088	9953379
0	0	0	41700	50.071233	10156345
0	0	0	42534	51.072549	10359932
0	0	0	43368	52.074317	10563375
0	0	0	44202	53.075387	10766822
0	0	0	45036	54.076269	10969863
0	0	0	45870	55.077676	11173778
0	0	0	46704	56.079272	11377297
0	0	0	47538	57.080173	11580579
0	0	0	48372	58.081631	11783371
0	0	0	49206	59.082699	11987010
0	0	0	50040	60.084596	12190615
0	0	0	50874	61.085380	12393846
0	0	0	51708	62.087635	12596766
0	0	0	52542	63.088760	12800330
0	0	0	53376	64.089720	13004100
0	0	0	54210	65.090559	13207101
0	0	0	55044	66.092604	13410095
0	0	0	55878	67.094000	13614468
0	0	0	56712	68.095763	13817316
0	0	0	57546	69.096282	14020562
0	0	0	58380	70.097962	14225132
0	0	0	59214	71.099764	14427651
0	0	0	60048	72.100829	14628966
0	0	0	60882	73.102357	14828885
0	0	0	61716	74.103818	15027674
0	0	0	62550	75.105253	15222911
0	0	0	63384	75.359279	15249415
0	0	0	64218	75.358500	15248814
0	0	1	834	0.995527	190534
0	0	1	1668	1.996748	394075
0	0	1	2502	2.997114	597549
0	0	1	3336	3.998194	801047
0	0	1	4170	4.998558	1004509
0	0	1	5004	5.999552	1208012
0	0	1	5838	7.000235	1411537
0	0	1	6672	8.001604	1615183
0	0	1	7506	9.001941	1818482
0	0	1	8340	10.002804	2022007
0	0	1	9174	11.003575	2225450
0	0	1	10008	12.004262	2428985
0	0	1	10842	13.005300	2632499
0	0	1	11676	14.006194	2835827
0	0	1	12510	15.006871	3039190
0	0	1	13344	16.007579	3242556
0	0	1	14178	17.008234	3446153
0	0	1	15012	18.009467	3649859
0	0	1	15846	19.010292	3853193
0	0	1	16680	20.010991	4056976
0	0	1	17514	21.011941	4260287
0	0	1	18348	22.012355	4463624
0	0	1	19182	23.013459	4667303
0	0	1	20016	24.014193	4870683
0	0	1	20850	25.015184	5074146
0	0	1	21684	26.015596	5277841
0	0	1	22518	27.016482	5481487
0	0	1	23352	28.016952	5684994
0	0	1	24186	29.018526	5888449
0	0	1	25020	30.019140	6091625
0	0	1	25854	31.020275	6295031
0	0	1	26688	32.020593	6498514
0	0	1	27522	33.021548	6702307
0	0	1	28356	34.022051	6905282
0	0	1	29190	35.023629	7109526
0	0	1	30024	36.023769	7312601
0	0	1	30858	37.024745	7516103
0	0	1	31692	38.024515	7719297
0	0	1	32526	39.025754	7922802
0	0	1	33360	40.026674	8126200
0	0	1	34194	41.027149	8329657
0	0	1	35028	42.027877	8533224
0	0	1	35862	43.028452	8736638
0	0	1	36696	44.028968	8940217
0	0	1	37530	45.029702	9143793
0	0	1	38364	46.029887	9346536
0	0	1	39198	47.031325	9550384
0	0	1	40032	48.032124	9754150
0	0	1	40866	49.032869	9957661
0	0	1	41700	50.034203	10161031
0	0	1	42534	51.034694	10364365
0	0	1	43368	52.035230	10568230
0	0	1	44202	53.036048	10771841
0	0	1	45036	54.037007	10975391
0	0	1	45870	55.037382	11178803
0	0	1	46704	56.038562	11382263
0	0	1	47538	57.039206	11585175
0	0	1	48372	58.040167	11789297
0	0	1	49206	59.041142	11992316
0	0	1	50040	60.041540	12196495
0	0	1	50874	61.042225	12399376
0	0	1	51708	62.043726	12603348
0	0	1	52542	63.044082	12807070
0	0	1	53376	64.045297	13010292
0	0	1	54210	65.045007	13213795
0	0	1	55044	66.046502	13417132
0	0	1	55878	67.047027	13620223
0	0	1	56712	68.047849	13824319
0	0	1	57546	69.048790	14027415
0	0	1	58380	70.049631	14230992
0	0	1	59214	71.049730	14434352
0	0	1	60048	72.051252	14635608
0	0	1	60882	73.051417	14835905
0	0	1	61716	74.053060	15034526
0	0	1	62550	75.053095	15229639
0	0	1	63384	75.360630	15246788
0	0	1	64218	75.360752	15247115
0	0	2	834	1.007026	188020
0	0	2	1668	2.008133	391592
0	0	2	2502	3.008943	595053
0	0	2	3336	4.009918	798572
0	0	2	4170	5.010705	1001899
0	0	2	5004	6.012110	1205507
0	0	2	5838	7.012920	1408979
0	0	2	6672	8.014199	1612491
0	0	2	7506	9.014479	1815950
0	0	2	8340	10.015459	2019465
0	0	2	9174	11.016285	2222858
0	0	2	10008	12.017028	2426256
0	0	2	10842	13.018451	2629661
0	0	2	11676	14.019186	2833229
0	0	2	12510	15.020515	3036549
0	0	2	13344	16.021498	3239630
0	0	2	14178	17.022600	3443358
0	0	2	15012	18.023528	3646647
0	0	2	15846	19.024451	3850374
0	0	2	16680	20.025278	4053594
0	0	2	17514	21.026097	4257227
0	0	2	18348	22.027388	4460592
0	0	2	19182	23.028732	4664282
0	0	2	20016	24.029249	4867450
0	0	2	20850	25.030979	5071235
0	0	2	21684	26.031026	5274695
0	0	2	22518	27.032342	5478115
0	0	2	23352	28.033291	5681684
0	0	2	24186	29.034410	5885079
0	0	2	25020	30.035294	6088566
0	0	2	25854	31.036188	6292096
0	0	2	26688	32.037009	6495394
0	0	2	27522	33.038568	6698896
0	0	2	28356	34.039257	6901941
0	0	2	29190	35.040438	7105625
0	0	2	30024	36.040698	7308822
0	0	2	30858	37.041757	7512557
0	0	2	31692	38.042138	7715650
0	0	2	32526	39.042845	7919390
0	0	2	33360	40.043852	8122378
0	0	2	34194	41.044815	8325730
0	0	2	35028	42.045741	8529316
0	0	2	35862	43.046319	8732958
0	0	2	36696	44.047266	8936141
0	0	2	37530	45.047687	9139666
0	0	2	38364	46.048523	9342867
0	0	2	39198	47.049671	9546917
0	0	2	40032	48.050824	9750219
0	0	2	40866	49.051308	9953844
0	0	2	41700	50.051913	10157001
0	0	2	42534	51.052681	10360778
0	0	2	43368	52.054166	10563908
0	0	2	44202	53.054912	10767462
0	0	2	45036	54.056092	10971287
0	0	2	45870	55.056474	11175034
0	0	2	46704	56.058478	11377923
0	0	2	47538	57.059553	11582075
0	0	2	48372	58.060555	11784780
